Make,Model,Year,Cab Type,Advertised Bed Length,OEM Cab Name,Interior Bed Length (in),Interior Width (in),Wheelhouse Width (in),Bed Depth (in),Wheelbase (in),Bed Construction,Notes
Ford,F-150,2010,Regular Cab,8 ft,,,,,,,,
Ford,F-150,2010,Regular Cab,6.5 ft,,,,,,,,
Ford,F-150,2010,Extended Cab,6 ft,,,,,,,,
Ford,F-150,2010,Extended Cab,6.5 ft,,,,,,,,
Ford,F-150,2010,Crew Cab,5 ft,,,,,,,,
Ford,F-150,2010,Crew Cab,5.5 ft,,,,,,,,
Ford,F-150,2010,Crew Cab,5.75 ft,,,,,,,,
Ford,F-150,2010,Crew Cab,6.5 ft,,,,,,,,
Ford,F-150,2011,Regular Cab,8 ft,,,,,,,,
Ford,F-150,2011,Regular Cab,6.5 ft,,,,,,,,
Ford,F-150,2011,Extended Cab,6 ft,,,,,,,,
Ford,F-150,2011,Extended Cab,6.5 ft,,,,,,,,
Ford,F-150,2011,Crew Cab,5 ft,,,,,,,,
Ford,F-150,2011,Crew Cab,5.5 ft,,,,,,,,
Ford,F-150,2011,Crew Cab,5.75 ft,,,,,,,,
Ford,F-150,2011,Crew Cab,6.5 ft,,,,,,,,
Ford,F-150,2012,Regular Cab,8 ft,,,,,,,,
Ford,F-150,2012,Regular Cab,6.5 ft,,,,,,,,
Ford,F-150,2012,Extended Cab,6 ft,,,,,,,,
Ford,F-150,2012,Extended Cab,6.5 ft,,,,,,,,
Ford,F-150,2012,Crew Cab,5 ft,,,,,,,,
Ford,F-150,2012,Crew Cab,5.5 ft,,,,,,,,
Ford,F-150,2012,Crew Cab,5.75 ft,,,,,,,,
Ford,F-150,2012,Crew Cab,6.5 ft,,,,,,,,
Ford,F-150,2013,Regular Cab,8 ft,,,,,,,,
Ford,F-150,2013,Regular Cab,6.5 ft,,,,,,,,
Ford,F-150,2013,Extended Cab,6 ft,,,,,,,,
Ford,F-150,2013,Extended Cab,6.5 ft,,,,,,,,
Ford,F-150,2013,Crew Cab,5 ft,,,,,,,,
Ford,F-150,2013,Crew Cab,5.5 ft,,,,,,,,
Ford,F-150,2013,Crew Cab,5.75 ft,,,,,,,,
Ford,F-150,2013,Crew Cab,6.5 ft,,,,,,,,
Ford,F-150,2014,Regular Cab,8 ft,,,,,,,,
Ford,F-150,2014,Regular Cab,6.5 ft,,,,,,,,
Ford,F-150,2014,Extended Cab,6 ft,,,,,,,,
Ford,F-150,2014,Extended Cab,6.5 ft,,,,,,,,
Ford,F-150,2014,Crew Cab,5 ft,,,,,,,,
Ford,F-150,2014,Crew Cab,5.5 ft,,,,,,,,
Ford,F-150,2014,Crew Cab,5.75 ft,,,,,,,,
Ford,F-150,2014,Crew Cab,6.5 ft,,,,,,,,
Ford,F-150,2015,Regular Cab,8 ft,,,,,,,,
Ford,F-150,2015,Regular Cab,6.5 ft,,,,,,,,
Ford,F-150,2015,Extended Cab,6 ft,,,,,,,,
Ford,F-150,2015,Extended Cab,6.5 ft,,,,,,,,
Ford,F-150,2015,Crew Cab,5 ft,,,,,,,,
Ford,F-150,2015,Crew Cab,5.5 ft,,,,,,,,
Ford,F-150,2015,Crew Cab,5.75 ft,,,,,,,,
Ford,F-150,2015,Crew Cab,6.5 ft,,,,,,,,
Ford,F-150,2016,Regular Cab,8 ft,,,,,,,,
Ford,F-150,2016,Regular Cab,6.5 ft,,,,,,,,
Ford,F-150,2016,Extended Cab,6 ft,,,,,,,,
Ford,F-150,2016,Extended Cab,6.5 ft,,,,,,,,
Ford,F-150,2016,Crew Cab,5 ft,,,,,,,,
Ford,F-150,2016,Crew Cab,5.5 ft,,,,,,,,
Ford,F-150,2016,Crew Cab,5.75 ft,,,,,,,,
Ford,F-150,2016,Crew Cab,6.5 ft,,,,,,,,
Ford,F-150,2017,Regular Cab,8 ft,,,,,,,,
Ford,F-150,2017,Regular Cab,6.5 ft,,,,,,,,
Ford,F-150,2017,Extended Cab,6 ft,,,,,,,,
Ford,F-150,2017,Extended Cab,6.5 ft,,,,,,,,
Ford,F-150,2017,Crew Cab,5 ft,,,,,,,,
Ford,F-150,2017,Crew Cab,5.5 ft,,,,,,,,
Ford,F-150,2017,Crew Cab,5.75 ft,,,,,,,,
Ford,F-150,2017,Crew Cab,6.5 ft,,,,,,,,
Ford,F-150,2018,Regular Cab,8 ft,,,,,,,,
Ford,F-150,2018,Regular Cab,6.5 ft,,,,,,,,
Ford,F-150,2018,Extended Cab,6 ft,,,,,,,,
Ford,F-150,2018,Extended Cab,6.5 ft,,,,,,,,
Ford,F-150,2018,Crew Cab,5 ft,,,,,,,,
Ford,F-150,2018,Crew Cab,5.5 ft,,,,,,,,
Ford,F-150,2018,Crew Cab,5.75 ft,,,,,,,,
Ford,F-150,2018,Crew Cab,6.5 ft,,,,,,,,
Ford,F-150,2019,Regular Cab,8 ft,,,,,,,,
Ford,F-150,2019,Regular Cab,6.5 ft,,,,,,,,
Ford,F-150,2019,Extended Cab,6 ft,,,,,,,,
Ford,F-150,2019,Extended Cab,6.5 ft,,,,,,,,
Ford,F-150,2019,Crew Cab,5 ft,,,,,,,,
Ford,F-150,2019,Crew Cab,5.5 ft,,,,,,,,
Ford,F-150,2019,Crew Cab,5.75 ft,,,,,,,,
Ford,F-150,2019,Crew Cab,6.5 ft,,,,,,,,
Ford,F-150,2020,Regular Cab,8 ft,,,,,,,,
Ford,F-150,2020,Regular Cab,6.5 ft,,,,,,,,
Ford,F-150,2020,Extended Cab,6 ft,,,,,,,,
Ford,F-150,2020,Extended Cab,6.5 ft,,,,,,,,
Ford,F-150,2020,Crew Cab,5 ft,,,,,,,,
Ford,F-150,2020,Crew Cab,5.5 ft,,,,,,,,
Ford,F-150,2020,Crew Cab,5.75 ft,,,,,,,,
Ford,F-150,2020,Crew Cab,6.5 ft,,,,,,,,
Ford,F-150,2021,Regular Cab,8 ft,,,,,,,,
Ford,F-150,2021,Regular Cab,6.5 ft,,,,,,,,
Ford,F-150,2021,Extended Cab,6 ft,,,,,,,,
Ford,F-150,2021,Extended Cab,6.5 ft,,,,,,,,
Ford,F-150,2021,Crew Cab,5 ft,,,,,,,,
Ford,F-150,2021,Crew Cab,5.5 ft,,,,,,,,
Ford,F-150,2021,Crew Cab,5.75 ft,,,,,,,,
Ford,F-150,2021,Crew Cab,6.5 ft,,,,,,,,
Ford,F-150,2022,Regular Cab,8 ft,,,,,,,,
Ford,F-150,2022,Regular Cab,6.5 ft,,,,,,,,
Ford,F-150,2022,Extended Cab,6 ft,,,,,,,,
Ford,F-150,2022,Extended Cab,6.5 ft,,,,,,,,
Ford,F-150,2022,Crew Cab,5 ft,,,,,,,,
Ford,F-150,2022,Crew Cab,5.5 ft,,,,,,,,
Ford,F-150,2022,Crew Cab,5.75 ft,,,,,,,,
Ford,F-150,2022,Crew Cab,6.5 ft,,,,,,,,
Ford,F-150,2023,Regular Cab,8 ft,,,,,,,,
Ford,F-150,2023,Regular Cab,6.5 ft,,,,,,,,
Ford,F-150,2023,Extended Cab,6 ft,,,,,,,,
Ford,F-150,2023,Extended Cab,6.5 ft,,,,,,,,
Ford,F-150,2023,Crew Cab,5 ft,,,,,,,,
Ford,F-150,2023,Crew Cab,5.5 ft,,,,,,,,
Ford,F-150,2023,Crew Cab,5.75 ft,,,,,,,,
Ford,F-150,2023,Crew Cab,6.5 ft,,,,,,,,
Ford,F-150,2024,Regular Cab,8 ft,,,,,,,,
Ford,F-150,2024,Regular Cab,6.5 ft,,,,,,,,
Ford,F-150,2024,Extended Cab,6 ft,,,,,,,,
Ford,F-150,2024,Extended Cab,6.5 ft,,,,,,,,
Ford,F-150,2024,Crew Cab,5 ft,,,,,,,,
Ford,F-150,2024,Crew Cab,5.5 ft,,,,,,,,
Ford,F-150,2024,Crew Cab,5.75 ft,,,,,,,,
Ford,F-150,2024,Crew Cab,6.5 ft,,,,,,,,
Ford,F-150,2025,Regular Cab,8 ft,,,,,,,,
Ford,F-150,2025,Regular Cab,6.5 ft,,,,,,,,
Ford,F-150,2025,Extended Cab,6 ft,,,,,,,,
Ford,F-150,2025,Extended Cab,6.5 ft,,,,,,,,
Ford,F-150,2025,Crew Cab,5 ft,,,,,,,,
Ford,F-150,2025,Crew Cab,5.5 ft,,,,,,,,
Ford,F-150,2025,Crew Cab,5.75 ft,,,,,,,,
Ford,F-150,2025,Crew Cab,6.5 ft,,,,,,,,
Ford,F-150,2026,Regular Cab,8 ft,,,,,,,,
Ford,F-150,2026,Regular Cab,6.5 ft,,,,,,,,
Ford,F-150,2026,Extended Cab,6 ft,,,,,,,,
Ford,F-150,2026,Extended Cab,6.5 ft,,,,,,,,
Ford,F-150,2026,Crew Cab,5 ft,,,,,,,,
Ford,F-150,2026,Crew Cab,5.5 ft,,,,,,,,
Ford,F-150,2026,Crew Cab,5.75 ft,,,,,,,,
Ford,F-150,2026,Crew Cab,6.5 ft,,,,,,,,
Ford,F-250,2010,Regular Cab,8 ft,,,,,,,,
Ford,F-250,2010,Regular Cab,6.5 ft,,,,,,,,
Ford,F-250,2010,Extended Cab,6 ft,,,,,,,,
Ford,F-250,2010,Extended Cab,6.5 ft,,,,,,,,
Ford,F-250,2010,Crew Cab,5 ft,,,,,,,,
Ford,F-250,2010,Crew Cab,5.5 ft,,,,,,,,
Ford,F-250,2010,Crew Cab,5.75 ft,,,,,,,,
Ford,F-250,2010,Crew Cab,6.5 ft,,,,,,,,
Ford,F-250,2011,Regular Cab,8 ft,,,,,,,,
Ford,F-250,2011,Regular Cab,6.5 ft,,,,,,,,
Ford,F-250,2011,Extended Cab,6 ft,,,,,,,,
Ford,F-250,2011,Extended Cab,6.5 ft,,,,,,,,
Ford,F-250,2011,Crew Cab,5 ft,,,,,,,,
Ford,F-250,2011,Crew Cab,5.5 ft,,,,,,,,
Ford,F-250,2011,Crew Cab,5.75 ft,,,,,,,,
Ford,F-250,2011,Crew Cab,6.5 ft,,,,,,,,
Ford,F-250,2012,Regular Cab,8 ft,,,,,,,,
Ford,F-250,2012,Regular Cab,6.5 ft,,,,,,,,
Ford,F-250,2012,Extended Cab,6 ft,,,,,,,,
Ford,F-250,2012,Extended Cab,6.5 ft,,,,,,,,
Ford,F-250,2012,Crew Cab,5 ft,,,,,,,,
Ford,F-250,2012,Crew Cab,5.5 ft,,,,,,,,
Ford,F-250,2012,Crew Cab,5.75 ft,,,,,,,,
Ford,F-250,2012,Crew Cab,6.5 ft,,,,,,,,
Ford,F-250,2013,Regular Cab,8 ft,,,,,,,,
Ford,F-250,2013,Regular Cab,6.5 ft,,,,,,,,
Ford,F-250,2013,Extended Cab,6 ft,,,,,,,,
Ford,F-250,2013,Extended Cab,6.5 ft,,,,,,,,
Ford,F-250,2013,Crew Cab,5 ft,,,,,,,,
Ford,F-250,2013,Crew Cab,5.5 ft,,,,,,,,
Ford,F-250,2013,Crew Cab,5.75 ft,,,,,,,,
Ford,F-250,2013,Crew Cab,6.5 ft,,,,,,,,
Ford,F-250,2014,Regular Cab,8 ft,,,,,,,,
Ford,F-250,2014,Regular Cab,6.5 ft,,,,,,,,
Ford,F-250,2014,Extended Cab,6 ft,,,,,,,,
Ford,F-250,2014,Extended Cab,6.5 ft,,,,,,,,
Ford,F-250,2014,Crew Cab,5 ft,,,,,,,,
Ford,F-250,2014,Crew Cab,5.5 ft,,,,,,,,
Ford,F-250,2014,Crew Cab,5.75 ft,,,,,,,,
Ford,F-250,2014,Crew Cab,6.5 ft,,,,,,,,
Ford,F-250,2015,Regular Cab,8 ft,,,,,,,,
Ford,F-250,2015,Regular Cab,6.5 ft,,,,,,,,
Ford,F-250,2015,Extended Cab,6 ft,,,,,,,,
Ford,F-250,2015,Extended Cab,6.5 ft,,,,,,,,
Ford,F-250,2015,Crew Cab,5 ft,,,,,,,,
Ford,F-250,2015,Crew Cab,5.5 ft,,,,,,,,
Ford,F-250,2015,Crew Cab,5.75 ft,,,,,,,,
Ford,F-250,2015,Crew Cab,6.5 ft,,,,,,,,
Ford,F-250,2016,Regular Cab,8 ft,,,,,,,,
Ford,F-250,2016,Regular Cab,6.5 ft,,,,,,,,
Ford,F-250,2016,Extended Cab,6 ft,,,,,,,,
Ford,F-250,2016,Extended Cab,6.5 ft,,,,,,,,
Ford,F-250,2016,Crew Cab,5 ft,,,,,,,,
Ford,F-250,2016,Crew Cab,5.5 ft,,,,,,,,
Ford,F-250,2016,Crew Cab,5.75 ft,,,,,,,,
Ford,F-250,2016,Crew Cab,6.5 ft,,,,,,,,
Ford,F-250,2017,Regular Cab,8 ft,,,,,,,,
Ford,F-250,2017,Regular Cab,6.5 ft,,,,,,,,
Ford,F-250,2017,Extended Cab,6 ft,,,,,,,,
Ford,F-250,2017,Extended Cab,6.5 ft,,,,,,,,
Ford,F-250,2017,Crew Cab,5 ft,,,,,,,,
Ford,F-250,2017,Crew Cab,5.5 ft,,,,,,,,
Ford,F-250,2017,Crew Cab,5.75 ft,,,,,,,,
Ford,F-250,2017,Crew Cab,6.5 ft,,,,,,,,
Ford,F-250,2018,Regular Cab,8 ft,,,,,,,,
Ford,F-250,2018,Regular Cab,6.5 ft,,,,,,,,
Ford,F-250,2018,Extended Cab,6 ft,,,,,,,,
Ford,F-250,2018,Extended Cab,6.5 ft,,,,,,,,
Ford,F-250,2018,Crew Cab,5 ft,,,,,,,,
Ford,F-250,2018,Crew Cab,5.5 ft,,,,,,,,
Ford,F-250,2018,Crew Cab,5.75 ft,,,,,,,,
Ford,F-250,2018,Crew Cab,6.5 ft,,,,,,,,
Ford,F-250,2019,Regular Cab,8 ft,,,,,,,,
Ford,F-250,2019,Regular Cab,6.5 ft,,,,,,,,
Ford,F-250,2019,Extended Cab,6 ft,,,,,,,,
Ford,F-250,2019,Extended Cab,6.5 ft,,,,,,,,
Ford,F-250,2019,Crew Cab,5 ft,,,,,,,,
Ford,F-250,2019,Crew Cab,5.5 ft,,,,,,,,
Ford,F-250,2019,Crew Cab,5.75 ft,,,,,,,,
Ford,F-250,2019,Crew Cab,6.5 ft,,,,,,,,
Ford,F-250,2020,Regular Cab,8 ft,,,,,,,,
Ford,F-250,2020,Regular Cab,6.5 ft,,,,,,,,
Ford,F-250,2020,Extended Cab,6 ft,,,,,,,,
Ford,F-250,2020,Extended Cab,6.5 ft,,,,,,,,
Ford,F-250,2020,Crew Cab,5 ft,,,,,,,,
Ford,F-250,2020,Crew Cab,5.5 ft,,,,,,,,
Ford,F-250,2020,Crew Cab,5.75 ft,,,,,,,,
Ford,F-250,2020,Crew Cab,6.5 ft,,,,,,,,
Ford,F-250,2021,Regular Cab,8 ft,,,,,,,,
Ford,F-250,2021,Regular Cab,6.5 ft,,,,,,,,
Ford,F-250,2021,Extended Cab,6 ft,,,,,,,,
Ford,F-250,2021,Extended Cab,6.5 ft,,,,,,,,
Ford,F-250,2021,Crew Cab,5 ft,,,,,,,,
Ford,F-250,2021,Crew Cab,5.5 ft,,,,,,,,
Ford,F-250,2021,Crew Cab,5.75 ft,,,,,,,,
Ford,F-250,2021,Crew Cab,6.5 ft,,,,,,,,
Ford,F-250,2022,Regular Cab,8 ft,,,,,,,,
Ford,F-250,2022,Regular Cab,6.5 ft,,,,,,,,
Ford,F-250,2022,Extended Cab,6 ft,,,,,,,,
Ford,F-250,2022,Extended Cab,6.5 ft,,,,,,,,
Ford,F-250,2022,Crew Cab,5 ft,,,,,,,,
Ford,F-250,2022,Crew Cab,5.5 ft,,,,,,,,
Ford,F-250,2022,Crew Cab,5.75 ft,,,,,,,,
Ford,F-250,2022,Crew Cab,6.5 ft,,,,,,,,
Ford,F-250,2023,Regular Cab,8 ft,,,,,,,,
Ford,F-250,2023,Regular Cab,6.5 ft,,,,,,,,
Ford,F-250,2023,Extended Cab,6 ft,,,,,,,,
Ford,F-250,2023,Extended Cab,6.5 ft,,,,,,,,
Ford,F-250,2023,Crew Cab,5 ft,,,,,,,,
Ford,F-250,2023,Crew Cab,5.5 ft,,,,,,,,
Ford,F-250,2023,Crew Cab,5.75 ft,,,,,,,,
Ford,F-250,2023,Crew Cab,6.5 ft,,,,,,,,
Ford,F-250,2024,Regular Cab,8 ft,,,,,,,,
Ford,F-250,2024,Regular Cab,6.5 ft,,,,,,,,
Ford,F-250,2024,Extended Cab,6 ft,,,,,,,,
Ford,F-250,2024,Extended Cab,6.5 ft,,,,,,,,
Ford,F-250,2024,Crew Cab,5 ft,,,,,,,,
Ford,F-250,2024,Crew Cab,5.5 ft,,,,,,,,
Ford,F-250,2024,Crew Cab,5.75 ft,,,,,,,,
Ford,F-250,2024,Crew Cab,6.5 ft,,,,,,,,
Ford,F-250,2025,Regular Cab,8 ft,,,,,,,,
Ford,F-250,2025,Regular Cab,6.5 ft,,,,,,,,
Ford,F-250,2025,Extended Cab,6 ft,,,,,,,,
Ford,F-250,2025,Extended Cab,6.5 ft,,,,,,,,
Ford,F-250,2025,Crew Cab,5 ft,,,,,,,,
Ford,F-250,2025,Crew Cab,5.5 ft,,,,,,,,
Ford,F-250,2025,Crew Cab,5.75 ft,,,,,,,,
Ford,F-250,2025,Crew Cab,6.5 ft,,,,,,,,
Ford,F-250,2026,Regular Cab,8 ft,,,,,,,,
Ford,F-250,2026,Regular Cab,6.5 ft,,,,,,,,
Ford,F-250,2026,Extended Cab,6 ft,,,,,,,,
Ford,F-250,2026,Extended Cab,6.5 ft,,,,,,,,
Ford,F-250,2026,Crew Cab,5 ft,,,,,,,,
Ford,F-250,2026,Crew Cab,5.5 ft,,,,,,,,
Ford,F-250,2026,Crew Cab,5.75 ft,,,,,,,,
Ford,F-250,2026,Crew Cab,6.5 ft,,,,,,,,
Ford,F-350,2010,Regular Cab,8 ft,,,,,,,,
Ford,F-350,2010,Regular Cab,6.5 ft,,,,,,,,
Ford,F-350,2010,Extended Cab,6 ft,,,,,,,,
Ford,F-350,2010,Extended Cab,6.5 ft,,,,,,,,
Ford,F-350,2010,Crew Cab,5 ft,,,,,,,,
Ford,F-350,2010,Crew Cab,5.5 ft,,,,,,,,
Ford,F-350,2010,Crew Cab,5.75 ft,,,,,,,,
Ford,F-350,2010,Crew Cab,6.5 ft,,,,,,,,
Ford,F-350,2011,Regular Cab,8 ft,,,,,,,,
Ford,F-350,2011,Regular Cab,6.5 ft,,,,,,,,
Ford,F-350,2011,Extended Cab,6 ft,,,,,,,,
Ford,F-350,2011,Extended Cab,6.5 ft,,,,,,,,
Ford,F-350,2011,Crew Cab,5 ft,,,,,,,,
Ford,F-350,2011,Crew Cab,5.5 ft,,,,,,,,
Ford,F-350,2011,Crew Cab,5.75 ft,,,,,,,,
Ford,F-350,2011,Crew Cab,6.5 ft,,,,,,,,
Ford,F-350,2012,Regular Cab,8 ft,,,,,,,,
Ford,F-350,2012,Regular Cab,6.5 ft,,,,,,,,
Ford,F-350,2012,Extended Cab,6 ft,,,,,,,,
Ford,F-350,2012,Extended Cab,6.5 ft,,,,,,,,
Ford,F-350,2012,Crew Cab,5 ft,,,,,,,,
Ford,F-350,2012,Crew Cab,5.5 ft,,,,,,,,
Ford,F-350,2012,Crew Cab,5.75 ft,,,,,,,,
Ford,F-350,2012,Crew Cab,6.5 ft,,,,,,,,
Ford,F-350,2013,Regular Cab,8 ft,,,,,,,,
Ford,F-350,2013,Regular Cab,6.5 ft,,,,,,,,
Ford,F-350,2013,Extended Cab,6 ft,,,,,,,,
Ford,F-350,2013,Extended Cab,6.5 ft,,,,,,,,
Ford,F-350,2013,Crew Cab,5 ft,,,,,,,,
Ford,F-350,2013,Crew Cab,5.5 ft,,,,,,,,
Ford,F-350,2013,Crew Cab,5.75 ft,,,,,,,,
Ford,F-350,2013,Crew Cab,6.5 ft,,,,,,,,
Ford,F-350,2014,Regular Cab,8 ft,,,,,,,,
Ford,F-350,2014,Regular Cab,6.5 ft,,,,,,,,
Ford,F-350,2014,Extended Cab,6 ft,,,,,,,,
Ford,F-350,2014,Extended Cab,6.5 ft,,,,,,,,
Ford,F-350,2014,Crew Cab,5 ft,,,,,,,,
Ford,F-350,2014,Crew Cab,5.5 ft,,,,,,,,
Ford,F-350,2014,Crew Cab,5.75 ft,,,,,,,,
Ford,F-350,2014,Crew Cab,6.5 ft,,,,,,,,
Ford,F-350,2015,Regular Cab,8 ft,,,,,,,,
Ford,F-350,2015,Regular Cab,6.5 ft,,,,,,,,
Ford,F-350,2015,Extended Cab,6 ft,,,,,,,,
Ford,F-350,2015,Extended Cab,6.5 ft,,,,,,,,
Ford,F-350,2015,Crew Cab,5 ft,,,,,,,,
Ford,F-350,2015,Crew Cab,5.5 ft,,,,,,,,
Ford,F-350,2015,Crew Cab,5.75 ft,,,,,,,,
Ford,F-350,2015,Crew Cab,6.5 ft,,,,,,,,
Ford,F-350,2016,Regular Cab,8 ft,,,,,,,,
Ford,F-350,2016,Regular Cab,6.5 ft,,,,,,,,
Ford,F-350,2016,Extended Cab,6 ft,,,,,,,,
Ford,F-350,2016,Extended Cab,6.5 ft,,,,,,,,
Ford,F-350,2016,Crew Cab,5 ft,,,,,,,,
Ford,F-350,2016,Crew Cab,5.5 ft,,,,,,,,
Ford,F-350,2016,Crew Cab,5.75 ft,,,,,,,,
Ford,F-350,2016,Crew Cab,6.5 ft,,,,,,,,
Ford,F-350,2017,Regular Cab,8 ft,,,,,,,,
Ford,F-350,2017,Regular Cab,6.5 ft,,,,,,,,
Ford,F-350,2017,Extended Cab,6 ft,,,,,,,,
Ford,F-350,2017,Extended Cab,6.5 ft,,,,,,,,
Ford,F-350,2017,Crew Cab,5 ft,,,,,,,,
Ford,F-350,2017,Crew Cab,5.5 ft,,,,,,,,
Ford,F-350,2017,Crew Cab,5.75 ft,,,,,,,,
Ford,F-350,2017,Crew Cab,6.5 ft,,,,,,,,
Ford,F-350,2018,Regular Cab,8 ft,,,,,,,,
Ford,F-350,2018,Regular Cab,6.5 ft,,,,,,,,
Ford,F-350,2018,Extended Cab,6 ft,,,,,,,,
Ford,F-350,2018,Extended Cab,6.5 ft,,,,,,,,
Ford,F-350,2018,Crew Cab,5 ft,,,,,,,,
Ford,F-350,2018,Crew Cab,5.5 ft,,,,,,,,
Ford,F-350,2018,Crew Cab,5.75 ft,,,,,,,,
Ford,F-350,2018,Crew Cab,6.5 ft,,,,,,,,
Ford,F-350,2019,Regular Cab,8 ft,,,,,,,,
Ford,F-350,2019,Regular Cab,6.5 ft,,,,,,,,
Ford,F-350,2019,Extended Cab,6 ft,,,,,,,,
Ford,F-350,2019,Extended Cab,6.5 ft,,,,,,,,
Ford,F-350,2019,Crew Cab,5 ft,,,,,,,,
Ford,F-350,2019,Crew Cab,5.5 ft,,,,,,,,
Ford,F-350,2019,Crew Cab,5.75 ft,,,,,,,,
Ford,F-350,2019,Crew Cab,6.5 ft,,,,,,,,
Ford,F-350,2020,Regular Cab,8 ft,,,,,,,,
Ford,F-350,2020,Regular Cab,6.5 ft,,,,,,,,
Ford,F-350,2020,Extended Cab,6 ft,,,,,,,,
Ford,F-350,2020,Extended Cab,6.5 ft,,,,,,,,
Ford,F-350,2020,Crew Cab,5 ft,,,,,,,,
Ford,F-350,2020,Crew Cab,5.5 ft,,,,,,,,
Ford,F-350,2020,Crew Cab,5.75 ft,,,,,,,,
Ford,F-350,2020,Crew Cab,6.5 ft,,,,,,,,
Ford,F-350,2021,Regular Cab,8 ft,,,,,,,,
Ford,F-350,2021,Regular Cab,6.5 ft,,,,,,,,
Ford,F-350,2021,Extended Cab,6 ft,,,,,,,,
Ford,F-350,2021,Extended Cab,6.5 ft,,,,,,,,
Ford,F-350,2021,Crew Cab,5 ft,,,,,,,,
Ford,F-350,2021,Crew Cab,5.5 ft,,,,,,,,
Ford,F-350,2021,Crew Cab,5.75 ft,,,,,,,,
Ford,F-350,2021,Crew Cab,6.5 ft,,,,,,,,
Ford,F-350,2022,Regular Cab,8 ft,,,,,,,,
Ford,F-350,2022,Regular Cab,6.5 ft,,,,,,,,
Ford,F-350,2022,Extended Cab,6 ft,,,,,,,,
Ford,F-350,2022,Extended Cab,6.5 ft,,,,,,,,
Ford,F-350,2022,Crew Cab,5 ft,,,,,,,,
Ford,F-350,2022,Crew Cab,5.5 ft,,,,,,,,
Ford,F-350,2022,Crew Cab,5.75 ft,,,,,,,,
Ford,F-350,2022,Crew Cab,6.5 ft,,,,,,,,
Ford,F-350,2023,Regular Cab,8 ft,,,,,,,,
Ford,F-350,2023,Regular Cab,6.5 ft,,,,,,,,
Ford,F-350,2023,Extended Cab,6 ft,,,,,,,,
Ford,F-350,2023,Extended Cab,6.5 ft,,,,,,,,
Ford,F-350,2023,Crew Cab,5 ft,,,,,,,,
Ford,F-350,2023,Crew Cab,5.5 ft,,,,,,,,
Ford,F-350,2023,Crew Cab,5.75 ft,,,,,,,,
Ford,F-350,2023,Crew Cab,6.5 ft,,,,,,,,
Ford,F-350,2024,Regular Cab,8 ft,,,,,,,,
Ford,F-350,2024,Regular Cab,6.5 ft,,,,,,,,
Ford,F-350,2024,Extended Cab,6 ft,,,,,,,,
Ford,F-350,2024,Extended Cab,6.5 ft,,,,,,,,
Ford,F-350,2024,Crew Cab,5 ft,,,,,,,,
Ford,F-350,2024,Crew Cab,5.5 ft,,,,,,,,
Ford,F-350,2024,Crew Cab,5.75 ft,,,,,,,,
Ford,F-350,2024,Crew Cab,6.5 ft,,,,,,,,
Ford,F-350,2025,Regular Cab,8 ft,,,,,,,,
Ford,F-350,2025,Regular Cab,6.5 ft,,,,,,,,
Ford,F-350,2025,Extended Cab,6 ft,,,,,,,,
Ford,F-350,2025,Extended Cab,6.5 ft,,,,,,,,
Ford,F-350,2025,Crew Cab,5 ft,,,,,,,,
Ford,F-350,2025,Crew Cab,5.5 ft,,,,,,,,
Ford,F-350,2025,Crew Cab,5.75 ft,,,,,,,,
Ford,F-350,2025,Crew Cab,6.5 ft,,,,,,,,
Ford,F-350,2026,Regular Cab,8 ft,,,,,,,,
Ford,F-350,2026,Regular Cab,6.5 ft,,,,,,,,
Ford,F-350,2026,Extended Cab,6 ft,,,,,,,,
Ford,F-350,2026,Extended Cab,6.5 ft,,,,,,,,
Ford,F-350,2026,Crew Cab,5 ft,,,,,,,,
Ford,F-350,2026,Crew Cab,5.5 ft,,,,,,,,
Ford,F-350,2026,Crew Cab,5.75 ft,,,,,,,,
Ford,F-350,2026,Crew Cab,6.5 ft,,,,,,,,
Ford,Ranger,2010,Regular Cab,8 ft,,,,,,,,
Ford,Ranger,2010,Regular Cab,6.5 ft,,,,,,,,
Ford,Ranger,2010,Extended Cab,6 ft,,,,,,,,
Ford,Ranger,2010,Extended Cab,6.5 ft,,,,,,,,
Ford,Ranger,2010,Crew Cab,5 ft,,,,,,,,
Ford,Ranger,2010,Crew Cab,5.5 ft,,,,,,,,
Ford,Ranger,2010,Crew Cab,5.75 ft,,,,,,,,
Ford,Ranger,2010,Crew Cab,6.5 ft,,,,,,,,
Ford,Ranger,2011,Regular Cab,8 ft,,,,,,,,
Ford,Ranger,2011,Regular Cab,6.5 ft,,,,,,,,
Ford,Ranger,2011,Extended Cab,6 ft,,,,,,,,
Ford,Ranger,2011,Extended Cab,6.5 ft,,,,,,,,
Ford,Ranger,2011,Crew Cab,5 ft,,,,,,,,
Ford,Ranger,2011,Crew Cab,5.5 ft,,,,,,,,
Ford,Ranger,2011,Crew Cab,5.75 ft,,,,,,,,
Ford,Ranger,2011,Crew Cab,6.5 ft,,,,,,,,
Ford,Ranger,2012,Regular Cab,8 ft,,,,,,,,
Ford,Ranger,2012,Regular Cab,6.5 ft,,,,,,,,
Ford,Ranger,2012,Extended Cab,6 ft,,,,,,,,
Ford,Ranger,2012,Extended Cab,6.5 ft,,,,,,,,
Ford,Ranger,2012,Crew Cab,5 ft,,,,,,,,
Ford,Ranger,2012,Crew Cab,5.5 ft,,,,,,,,
